AGI code,transcription (iTAK)_class,transcription (iTAK)_family,RNA_cv
AT3G22070,,,1.6543079798855136
AT3G02310,TF,MADS-MIKC,1.654590552516742
AT1G14390,,,1.6548167855776197
AT4G28460,,,1.655121866964446
AT4G31354,,,1.6552322024797101
AT3G53850,,,1.6552864184504228
AT4G36640,,,1.6553357355522997
AT4G10040,,,1.655358791074201
AT3G60840,,,1.655435794233186
AT1G65120,,,1.6557171037387852
AT4G39580,,,1.6559108324108995
AT4G27480,,,1.6559906427407942
AT5G11780,,,1.6560983991416898
AT1G03130,,,1.6561063510047371
AT5G44260,TF,C3H,1.6562437268608126
AT4G02195,,,1.6562879658331136
AT5G63850,,,1.6562939204041556
AT1G15940,,,1.6568069842628437
AT3G25717,,,1.6568182082086385
AT1G63860,,,1.657094915611694
AT4G24430,,,1.6571257323899116
AT4G13250,,,1.6573064367955606
AT1G75620,,,1.6576004280146506
AT1G19750,,,1.6576728754013073
AT2G34360,,,1.657935430849568
AT1G09440,,,1.6579604116720041
AT3G05858,,,1.6586397059949731
AT1G67630,,,1.6586743140954785
AT1G22490,TF,bHLH,1.6589495827284795
AT3G16175,,,1.659058952684493
AT1G30370,,,1.6590919726605073
AT3G18730,,,1.6591143564125077
AT4G16444,,,1.6591696542109955
AT4G13020,,,1.6599796822876691
AT3G28857,TF,bHLH,1.6600384855744288
AT1G15580,TR,AUX/IAA,1.6602828108951475
AT3G15570,,,1.6603529281422955
AT1G33360,,,1.660566956316221
AT5G28640,,,1.660619225009785
AT2G40460,,,1.6606496023546082
AT1G67265,,,1.660932569108478
AT2G46580,,,1.6611365800440856
AT1G66920,,,1.6611851117438208
AT1G68520,TF,C2C2-CO-like,1.6614262551899142
AT4G37800,,,1.661487426276969
AT1G14440,TF,zf-HD,1.6615994790090411
AT1G71400,,,1.6618184233226827
AT3G28960,,,1.6619119613038467
AT1G19850,TF,B3-ARF,1.6621302575462644
AT3G47470,,,1.6622847208203848
AT1G22570,,,1.6624212887015088
AT3G06880,,,1.6624622027731086
AT4G32800,TF,AP2/ERF-ERF,1.6625884899055685
AT5G44910,,,1.6626468485338266
AT2G02880,,,1.662931379660531
AT4G25110,,,1.6632936979081734
AT1G17145,,,1.6634119222573558
AT4G26220,,,1.6634479256759303
AT4G29610,,,1.6634610799544167
AT4G22780,,,1.6635791641632376
AT4G29910,,,1.6638540153307788
AT2G03590,,,1.6644432553544726
AT5G52920,,,1.664492882666677
AT2G35710,,,1.6646360693121591
AT1G48100,,,1.6649476927052878
AT1G28600,,,1.6651849580339666
AT2G39710,,,1.665190928693663
AT1G31820,,,1.6652633667156511
AT4G34320,,,1.6654735276876964
AT5G05250,,,1.6656225499143409
AT5G13800,,,1.6657399475296024
AT5G64700,,,1.6658174077994292
AT2G20740,,,1.666009552441182
AT5G04200,,,1.6662079829947907
AT1G23010,,,1.6663954177591536
AT2G37550,,,1.6667420760442015
AT3G15780,,,1.6669456667503455
AT4G16442,,,1.6671191812563653
AT3G44350,TF,NAC,1.667468715890304
AT5G49170,,,1.6675126007511643
AT2G18990,,,1.6678498170040963
AT2G34920,,,1.668042169861021
ATMG00980,,,1.6681871224357134
AT2G07675,,,1.6681871224357134
AT1G68840,TF,AP2/ERF-RAV,1.6682222472916755
AT1G19010,,,1.6685909907751348
AT4G16640,,,1.6687219500171848
AT2G05100,,,1.668749980863498
AT4G25630,,,1.6694176302134034
AT2G41010,,,1.6694196862429012
AT1G10800,,,1.669805414222379
AT1G24260,TF,MADS-MIKC,1.6702618035819108
AT1G65860,,,1.670346580339724
AT3G30160,,,1.6704033325487864
AT5G48657,,,1.670623326456989
AT3G50480,,,1.6707334613337381
AT2G44750,,,1.670792838886209
AT3G45010,,,1.6708700770430536
AT1G23090,,,1.6709526754488273
AT3G09350,,,1.6712696939097234
AT1G05440,,,1.6714107771753186
AT3G63088,,,1.6714852943483682
AT5G52020,TF,AP2/ERF-ERF,1.6715652105742456
AT2G40100,,,1.672095956168294
AT1G25425,,,1.672450054629453
AT3G25013,,,1.6725249169765712
AT3G47420,,,1.672584501935682
AT1G75580,,,1.6728333183578519
AT1G22220,,,1.6729309309351983
AT5G07571,,,1.6730952057486967
AT5G52560,,,1.6732360753742244
AT3G05320,,,1.6732415897940447
AT5G04230,,,1.673502004054163
AT2G48070,,,1.6735115922342654
AT5G60610,,,1.673863188536362
AT1G69350,,,1.6739032376428742
AT3G17680,,,1.6742053552138683
AT4G33550,,,1.6742435621247573
AT5G19730,,,1.6748693807082924
AT5G37400,,,1.6749087644619234
AT3G50820,,,1.6749767183539117
AT5G13330,TF,AP2/ERF-ERF,1.6750460593350707
AT2G24230,,,1.6750557541990772
AT3G04810,,,1.675436503504801
AT2G16360,,,1.6756175040955523
AT5G65230,TF,MYB,1.6757430553508639
AT1G29660,,,1.6758981641666322
AT1G30730,,,1.67592815951007
AT5G39030,,,1.6760443181180178
AT3G16250,,,1.6764030329205024
AT5G05810,,,1.6765374338525911
AT3G63200,,,1.67696615699234
AT1G69080,,,1.6770561331188205
AT5G23340,,,1.677121372250115
AT4G11000,,,1.67737353448743
AT1G16490,TF,MYB,1.677424908129808
AT1G74800,,,1.6776870279832954
AT2G24240,,,1.6777885973862932
AT4G25433,,,1.6779787500658867
AT4G25260,,,1.6780054766408363
AT2G47130,,,1.6780582982631076
AT3G18300,,,1.6781828064236561
AT5G49360,,,1.6785272178872024
AT4G10120,,,1.6785446220300515
AT5G38010,,,1.678551355685616
AT5G23530,,,1.6785614648233527
AT2G21650,,,1.6794892445208642
AT5G14580,,,1.6796557079831922
AT5G57330,,,1.6800301943519216
AT2G37100,,,1.6800564055493101
AT5G24660,,,1.6800580357200219
AT5G40330,TF,MYB,1.6801473327956302
AT5G65970,,,1.6801819478979583
AT5G67460,,,1.6804107208581611
AT1G29720,,,1.6809249477826589
AT3G21055,,,1.6811791207690872
AT1G19960,,,1.6811903396904302
AT2G42330,,,1.6813655891678327
AT5G20680,,,1.6815031551634034
AT2G32040,,,1.681867297976636
AT5G02170,,,1.681884434944441
AT5G27210,,,1.6819434771114676
AT1G55670,,,1.6819510407016038
AT1G58370,,,1.681961790476504
AT5G60950,,,1.6823679714924809
AT5G41460,,,1.6827289492788835
AT1G14270,,,1.683078705325589
AT1G21120,,,1.6831302769113157
AT2G35350,,,1.6834654565771219
AT2G42200,TF,SBP,1.6838944291702436
AT3G29370,,,1.683968742775918
AT2G16385,,,1.6840675016326487
AT5G20820,,,1.6842934848800233
AT2G28580,,,1.6842979223586738
AT5G05840,,,1.6844507308016232
AT3G54680,,,1.6847629712150203
AT2G36120,,,1.6847872841093847
AT3G61920,,,1.6848965854682874
AT4G19600,,,1.6850043746077128
AT1G65060,,,1.685210148227969
AT4G13540,,,1.6852519011903253
AT5G23950,,,1.685477457746063
AT4G19050,,,1.6856122974616246
AT1G65481,,,1.6856367992033134
AT4G30450,,,1.6857028037658166
AT1G75640,,,1.6860423954780643
AT1G07901,,,1.6862408730491387
AT3G08940,,,1.6862971701430023
AT3G02070,,,1.6864170086250418
AT3G28220,,,1.6867225751996942
AT2G36350,,,1.686814577838511
AT5G67450,TF,C2H2,1.6873134961249148
AT2G34930,,,1.6874899555602745
AT3G60220,,,1.6875057740180863
AT2G39730,,,1.6875808139099338
AT4G10810,,,1.6877969064716154
AT2G32210,,,1.6879115803084388
AT1G28660,,,1.6883615027518912
AT3G07150,,,1.6884382893936176
AT5G64770,,,1.6885341866736514
AT4G16510,,,1.688551624418521
AT3G28620,,,1.689343976698213
AT4G22980,,,1.6894810697989013
AT1G78230,,,1.6898459540561799
AT4G25760,,,1.6900963651844743
AT1G02450,,,1.690272704182065
AT1G01170,,,1.6902851543182515
AT1G45010,,,1.6907152103173078
AT1G19150,,,1.6907433700708665
AT4G20110,,,1.6909934707450378
AT1G66900,,,1.6912226474514076
AT1G12640,,,1.6915911889206687
AT4G40063,,,1.6916573474055798
AT4G35295,,,1.69209870138432
AT5G52250,,,1.6923308503135774
AT3G15060,,,1.6926819505171002
AT3G09320,,,1.692727238387422
AT1G31330,,,1.6928709508157427
AT5G13565,,,1.6933599482664428
AT1G70510,TF,HB-KNOX,1.693513877712386
AT1G49960,,,1.693518904469983
AT2G34080,,,1.6937671905478247
AT1G64625,,,1.693859221592826
AT2G23321,,,1.6938876149157267
AT1G65484,,,1.6941498910623245
AT4G02730,,,1.6945063714808928
AT3G21460,,,1.6946404179095687
AT4G03240,,,1.694656799698581
AT5G09500,,,1.694878510304264
AT3G24420,,,1.6951699782379694
AT2G37960,,,1.6955721370799857
AT5G16380,,,1.6959309535430749
AT3G14560,,,1.6961100228082975
AT3G15358,,,1.6962548580763441
AT2G37380,,,1.696400924523645
AT3G55800,,,1.6966346790970273
AT5G39471,,,1.696973643319311
AT3G25130,,,1.6970475129789224
AT4G25420,,,1.6970822340127243
AT5G35490,,,1.6973664907795025
AT4G22330,,,1.6973881430206894
AT5G65520,,,1.6974139237886001
AT4G35060,,,1.6975095661375192
AT1G75280,,,1.697691787602074
AT5G52330,,,1.6977470544391757
AT1G16410,,,1.697807168784974
AT5G59320,,,1.6978856863643612
AT2G32590,,,1.6980006852675844
AT1G07260,,,1.698174567681589
AT3G62190,,,1.6982682944918304
AT2G42220,,,1.6982819866407737
AT4G00695,,,1.6983724413458077
AT4G21650,,,1.6984270704154836
AT4G30370,,,1.6984620190069468
AT4G23170,,,1.6987100468620522
AT1G35190,,,1.6988327420074785
AT5G02220,,,1.699060312560608
AT2G34420,,,1.6990960274314169
AT5G44580,,,1.6991631019290208
AT5G02540,,,1.6994541474134643
AT2G28120,,,1.6994802382402727
AT2G46970,TF,bHLH,1.6995307528218504
AT3G08660,,,1.7001188397921332
AT4G18750,,,1.7002480707393945
AT2G44690,,,1.7004288190955472
AT5G26790,,,1.7005596201523776
AT1G49210,,,1.7009033515718803
AT1G21550,,,1.701005949203311
AT1G29290,,,1.7010122991990655
AT5G16490,,,1.7011819580155134
AT5G43020,,,1.7013164924640816
AT5G65390,,,1.7014303815336995
AT1G03820,,,1.702280314241152
AT2G12170,,,1.7029307392457411
AT4G34740,,,1.7029827922909158
AT1G57980,,,1.7030876412826057
AT1G21010,,,1.7031729057383767
AT5G14150,,,1.703438626837535
AT3G21660,,,1.703464647918556
AT3G06070,,,1.7037024316788327
AT1G05783,,,1.7038662379386043
AT4G23150,,,1.703970621993436
AT1G09340,,,1.7040379674640498
AT1G76060,,,1.7042687243107464
AT3G18915,,,1.7043205329608166
AT2G21200,,,1.704647446588699
AT1G12880,,,1.7046846140775205
AT4G12620,TR,PHD,1.7046874763683142
AT5G22390,,,1.704708597752644
AT5G08480,,,1.7048062395852956
AT1G75290,,,1.7050974001112458
AT1G07530,TF,GRAS,1.70525166712276
AT1G63230,,,1.7053529639548655
AT5G44582,,,1.705502237069916
AT3G53235,,,1.705535801972627
AT5G21140,,,1.7057098331944787
AT4G39030,,,1.706121641835146
AT2G19920,,,1.7067587632943721
AT4G38850,,,1.7070130023737489
AT1G69890,,,1.7075030980990074
AT2G36870,,,1.707604739441267
AT5G10970,TF,C2H2,1.7076473754170463
AT5G11110,,,1.7078143206258323
AT3G02330,,,1.7083798591436394
AT1G70020,,,1.7085682392639348
AT3G02210,,,1.7085769268847475
AT1G01480,,,1.7089078541177547
AT2G01670,,,1.7089973322276892
AT5G48360,,,1.7090772305659763
AT4G27780,,,1.7094862981478554
AT5G60910,TF,MADS-MIKC,1.7099704986220352
AT1G59890,TR,Others,1.7100407554426884
AT2G38810,,,1.7101901481581712
AT1G18400,TF,bHLH,1.710312522475984
AT1G52230,,,1.7104323513970128
AT5G47900,,,1.710453814885262
AT5G48090,,,1.710456564884103
AT5G55250,,,1.7104613556918988
AT1G30380,,,1.710471288581699
AT4G31730,,,1.7112021795832393
AT5G38240,,,1.711291493739462
AT4G06536,,,1.7115518435719062
AT5G59760,,,1.7115971930807954
AT3G26740,,,1.7116773673943912
AT1G10460,,,1.7119338596258562
AT4G11050,,,1.7119535421398608
AT4G34530,TF,bHLH,1.7120551539501432
AT1G18193,,,1.712123455692382
AT1G67790,,,1.7122289184545456
AT5G07470,,,1.7126711586321741
AT1G68370,,,1.7127225108767186
AT2G03360,,,1.7130856010813094
AT3G13650,,,1.713136178111799
AT2G17940,,,1.7131665165246472
AT2G18196,,,1.7132571848067863
AT4G17970,,,1.7135130833817893
AT2G30550,,,1.7135507528620622
AT1G04490,,,1.7142134155037552
AT1G67460,,,1.7142247353052447
AT3G24800,,,1.7142724806399332
AT1G52855,,,1.7143436469884963
AT2G18100,,,1.7144457956155394
AT3G08040,,,1.7148984182984794
AT4G09010,,,1.7158718807962272
AT1G48240,,,1.7160858877718475
AT1G11080,,,1.716280388809971
AT4G12090,,,1.7164920539767923
AT1G48330,,,1.7169709260098678
AT5G57220,,,1.7169747842779228
AT5G27420,,,1.7172642112304046
AT3G27475,,,1.717540242865812
AT1G02490,,,1.7176482716515151
AT4G18380,,,1.7176909007437058
AT5G17570,,,1.7177080119075796
AT4G14380,,,1.7177751043694032
AT5G02580,,,1.7178280255171157
AT1G72920,,,1.7178381182699518
AT5G44050,,,1.7178598575336936
AT5G46600,,,1.7179615261589483
AT1G21100,,,1.7182722888150344
AT2G19670,,,1.7182998892572
AT5G12970,,,1.7183887858782543
AT4G21860,,,1.7187160074917347
AT1G53480,,,1.7188410997000116
AT4G14020,,,1.7194210448747438
AT5G16470,,,1.719541939336634
AT1G04650,,,1.719598025921047
AT2G24580,,,1.719840105034099
AT4G22756,,,1.721044337280133
AT1G74070,,,1.721077420392107
AT4G16000,,,1.7214344471004268
AT3G23430,,,1.7216076717767608
AT2G02250,,,1.7217446358532058
AT1G74360,,,1.7217532162773943
AT1G13130,,,1.7220716718702629
AT1G80370,,,1.7224670797578097
AT5G13970,,,1.7233493011872172
AT2G40400,,,1.7239995756960198
AT5G65010,,,1.724496033554191
AT2G44130,,,1.72451829781873
AT1G70590,,,1.724847132045786
AT2G02450,TF,NAC,1.72511828740981
AT2G06010,,,1.7251244580961194
AT1G69610,,,1.7251594166818822
AT5G40090,,,1.7261135781861303
AT5G06710,TF,HB-HD-ZIP,1.726182038229885
AT1G12310,,,1.726230085763462
AT1G20350,,,1.7262356962601662
AT4G37970,,,1.726491080094995
AT3G61810,,,1.7265568546768422
AT2G31920,,,1.7267617378465385
AT1G79900,,,1.7272793073552115
AT4G37810,,,1.7274806932244604
AT1G30190,,,1.7278201325199796
AT2G42790,,,1.727840878199229
AT4G20000,,,1.7285514219835856
AT4G18970,,,1.7291047339689944
AT5G49710,,,1.7291699145108534
AT5G57670,,,1.7292190930403752
AT4G23720,,,1.7292727640686236
AT2G13960,TF,MYB-related,1.7294915070041554
AT3G10030,TF,Trihelix,1.7297127892486555
AT1G07080,,,1.7297922378642971
AT5G21430,,,1.7298010395532568
AT2G37540,,,1.730324665351639
AT4G36020,TF,CSD,1.7304749961293007
AT3G17580,,,1.7305268284023174
AT4G08290,,,1.7305356988865683
AT2G03200,,,1.7305768746834969
AT2G20835,,,1.731205643238687
AT5G41740,,,1.731242992138895
AT1G76500,,,1.7313700185144856
AT4G11550,,,1.7314263076757344
AT1G62560,,,1.7315646064446462
AT5G56795,,,1.731758716291731
AT5G05660,TF,NF-X1,1.7321225251383574
AT5G09840,,,1.7324608815237084
AT5G17000,,,1.7328271123291374
AT5G02270,,,1.733532199486449
AT1G47500,,,1.7336873646606534
AT4G35350,,,1.7339565061332132
AT4G17260,,,1.7340891525144835
AT4G23240,,,1.734456658286925
AT1G08380,,,1.7344735675343503
AT3G57860,,,1.734604332869134
AT2G35930,TR,Rcd1-like,1.7349594339055947
AT1G42970,,,1.7349796593748794
AT5G41940,,,1.7350858285455826
AT1G77870,,,1.7351444330769497
AT3G18520,,,1.7357726626725976
AT4G34970,,,1.7359557118124098
AT1G76800,,,1.7359940104327682
AT4G18610,,,1.7362512101867251
AT1G79890,,,1.7362971072150573
AT1G59740,,,1.7365579604880201
AT1G10370,,,1.7367893780647206
AT1G20340,,,1.7368836684986402
AT1G75590,,,1.7371026059635881
AT5G59070,,,1.7372189597164125
AT4G18280,,,1.7373119126916934
AT1G16530,TF,LOB,1.7376522336263462
AT3G57450,,,1.738223373309359
AT2G28080,,,1.7384029851133684
AT5G13930,,,1.7387961433697892
AT5G47440,,,1.7389673920725517
AT5G08610,,,1.739282923637047
AT1G01390,,,1.7395099267178984
AT2G35658,,,1.739848620159203
AT1G62380,,,1.739924251319255
AT5G11390,,,1.7400753784482077
AT3G57460,,,1.740202187064707
AT5G46350,TF,WRKY,1.7409100879714725
AT4G25540,,,1.7410287656650658
AT2G43445,,,1.741042544090012
AT4G14305,,,1.7410871779203387
AT1G13750,,,1.7411928817101576
AT2G03380,,,1.7412967113390738
AT3G48700,,,1.7413905458864636
AT1G01600,,,1.7414444890216147
AT2G30840,,,1.7414657487037766
AT1G02380,,,1.7414771222594942
AT2G32190,,,1.7416438484491792
AT2G27930,TF,PLATZ,1.741722153262193
AT1G12230,,,1.7421164879606692
AT2G28880,,,1.7421852163167197
AT5G61430,TF,NAC,1.7425225739839763
AT2G30395,,,1.742546090451191
AT3G02493,,,1.7428472455045239
AT3G07810,,,1.7428960946010166
AT5G61740,,,1.743158407664147
AT2G22170,,,1.7432221629896532
AT2G15042,,,1.7432335634399252
AT1G65690,,,1.7436005570575281
AT1G16240,,,1.7436913456329186
AT2G11815,,,1.7438958803231914
AT3G18000,,,1.7440429521741405
AT1G52880,TF,NAC,1.7443494758440268
AT5G02160,,,1.7444212874273342
AT3G26760,,,1.7445186999616218
AT1G70990,,,1.744810186942002
AT5G53830,,,1.7448757101078063
AT4G10650,,,1.745060555217623
AT5G06870,,,1.7454385911306776
AT5G22799,,,1.745529458064686
AT1G76090,,,1.745538600552805
AT3G45160,,,1.7460323946736962
AT2G46820,,,1.746344747284809
AT2G22860,,,1.7465977302295728
AT2G31945,,,1.746757777705293
AT4G05130,,,1.7468373902596972
AT4G27450,,,1.74730849089675
AT1G14150,,,1.7475619213774285
AT3G16420,,,1.747847775792457
AT4G09420,,,1.747873845900154
AT4G33330,,,1.747891528711462
AT2G32880,,,1.7482095003086455
AT5G24080,,,1.7484056209831567
AT4G37140,,,1.7486170477275784
AT4G23550,TF,WRKY,1.7486471026672699
AT3G58270,,,1.7487360460224934
AT4G28750,,,1.748857076238806
AT4G27590,,,1.7488695011777828
AT3G10310,,,1.7491528567550567
AT3G54363,,,1.749153553547067
AT5G07380,,,1.7491653333584039
AT1G32270,,,1.749325407627958
AT2G26330,,,1.7495757993754328
AT1G22690,,,1.7497495462066353
AT4G16807,,,1.7501216497967595
AT4G14120,,,1.7501824145590736
AT3G61850,TF,C2C2-Dof,1.7503490223592373
AT1G51790,,,1.7505687764401834
AT4G21280,,,1.7505709804836729
AT1G27920,,,1.750676838699099
AT4G09720,,,1.7508012482141522
AT3G14700,,,1.750825814553295
AT2G20825,TF,ULT,1.7511825963113965
AT4G24000,,,1.7513934441699617
AT4G25000,,,1.7516078677494582
AT4G03610,,,1.751968714061214
AT2G41130,TF,bHLH,1.7522712262370763
AT5G16970,,,1.7524676019098278
AT3G28890,,,1.7526366550368906
AT2G23790,,,1.7527108127610993
AT5G55310,,,1.7528769790814345
AT4G27300,,,1.7529948036786904
AT3G47200,,,1.7530860134028305
AT5G12430,,,1.7532380591996923
AT1G73540,,,1.753340763782769
AT2G15390,,,1.7534197281059756
AT3G53280,,,1.7535352965177833
AT3G27120,,,1.7538975093860056
AT1G15125,,,1.7541114623186302
AT1G68640,TF,bZIP,1.754150488067058
AT3G03060,,,1.7543693566663234
AT2G36890,TF,MYB,1.754374937009847
AT1G27350,,,1.7544070301772214
AT5G53870,,,1.7544244371047417
AT4G16250,,,1.7547025892730992
AT5G66080,,,1.754731895532137
AT3G03850,,,1.7548838551934045
AT1G30100,,,1.7554159079213656
AT2G45400,,,1.7558043149163842
AT3G03320,,,1.7559739076375198
AT1G72060,,,1.7559794654290062
AT5G50290,,,1.7560430304609682
AT3G05400,,,1.7561555824314037
AT3G18670,,,1.7570553887568618
AT3G06435,,,1.7572139090955416
AT1G29930,,,1.7573731410204527
AT5G17850,,,1.7577270415602304
AT1G06110,,,1.7578473571595052
AT1G77000,,,1.758102684477118
AT1G63100,TF,GRAS,1.7581919528210388
AT2G21330,,,1.7582110141021416
AT1G05540,,,1.7586682611094033
AT3G53530,,,1.7590789240633358
AT1G16070,TF,TUB,1.7590807260391252
AT5G24460,,,1.7591659873021837
AT3G29034,,,1.7594390303927763
AT5G12120,,,1.7594587564772988
AT3G49070,,,1.7597883662547846
AT1G48000,TF,MYB,1.759882495177943
AT4G00953,,,1.759973243084383
AT2G32140,,,1.7599769001026795
AT3G62100,TR,AUX/IAA,1.760318303217752
AT3G59640,,,1.7609174080137293
AT1G21130,,,1.7611836432452743
AT3G22800,,,1.7614203090989036
AT2G34010,,,1.761467777276904
AT5G03990,,,1.7617578102411544
AT1G22065,,,1.761763072624903
AT1G15820,,,1.7618992770919952
AT5G38200,,,1.7622063151146183
AT5G20740,,,1.7623792587406626
AT1G68710,,,1.7623797031782553
AT1G30135,TF,Tify,1.7626260222937553
AT1G79770,,,1.7627584375518186
AT3G48570,,,1.7630382946936836
AT3G04570,,,1.763126210326151
AT1G21250,,,1.7635462987776258
AT1G59510,,,1.7635467021785438
AT3G48360,TR,TAZ,1.763584453927973
AT1G27440,,,1.7637878933840794
AT5G40880,TF,C3H,1.7640596211423374
AT3G20540,,,1.7641166810911233
AT2G22800,TF,HB-HD-ZIP,1.7641327705426784
AT5G01290,,,1.7644076510420474
AT4G33270,,,1.7645060270547341
AT3G21710,,,1.7645452389088918
AT4G26530,,,1.764559292021882
AT5G09540,,,1.7645798909708392
AT5G42780,TF,zf-HD,1.7650465974228902
AT5G23910,,,1.7656625690948806
AT1G77380,,,1.7659613348057308
AT5G23630,,,1.766004777071834
AT2G32770,,,1.766194816198218
AT1G47130,,,1.766262174693207
AT1G02930,,,1.7663019532588125
AT1G64380,TF,AP2/ERF-ERF,1.766590053887906
AT3G16400,,,1.7666936237358872
AT2G12461,,,1.7666954888131323
AT2G34980,,,1.7670052364117697
AT1G50490,,,1.7673222485976985
AT5G13070,,,1.7674470028849063
AT4G26950,,,1.7675822772262897
AT1G68220,,,1.7676912227300747
AT4G10640,,,1.7679157946198791
AT4G18830,TF,OFP,1.7681784858277791
AT3G60160,,,1.7683225210747373
AT4G04630,,,1.7684149002038185
AT4G32290,,,1.7688780674783737
AT5G16780,,,1.7690860429849573
AT2G21550,,,1.769150184018595
AT3G63470,,,1.7692776023053864
AT4G01430,,,1.7693941782239737
AT1G07885,,,1.7694292931584792
AT1G67035,,,1.7694312616515802
AT1G10400,,,1.769711073922704
AT4G24440,,,1.7697235382364842
AT1G04790,,,1.7697302528776224
AT5G17330,,,1.7700408497227431
AT3G56640,,,1.7702197662611192
AT2G33490,,,1.7704554269172081
AT4G25240,,,1.7714984296473542
AT3G21560,,,1.7715718563176153
ATMG01330,,,1.7717483518322912
AT1G65490,,,1.7718672568619471
AT5G28610,,,1.771883277286903
AT4G32460,,,1.7722406937814288
AT3G01070,,,1.7724059649805288
AT1G29730,,,1.7724122963400712
AT1G08570,,,1.7726082777442271
AT1G77360,,,1.7729948382969742
AT1G28290,,,1.7741057853447986
AT5G18080,,,1.7741215933739982
AT3G18485,,,1.7741863232784356
AT4G14450,,,1.7742108662605696
AT5G64130,,,1.774539264833641
AT4G35360,,,1.7746206674186724
AT5G08640,,,1.7748701370830908
AT5G26920,,,1.774904550763399
AT5G22740,,,1.77491612014974
AT1G22900,,,1.7749506831673003
AT4G32160,,,1.7750859203737674
AT3G07970,,,1.7751382571151135
AT2G15490,,,1.7753294058095566
AT2G33385,,,1.775369811110816
AT5G18900,,,1.7754024467099714
AT3G16980,,,1.7754481887387734
AT1G17250,,,1.7755625931711208
AT1G22550,,,1.776301200888483
AT5G10400,,,1.7763908356903495
AT1G11070,,,1.7769710470014652
AT3G23880,,,1.777170254408281
AT1G07620,,,1.7776594879423475
AT5G37550,,,1.7780256116694073
AT1G09740,,,1.778118536160026
ATMG00180,,,1.7781452266510132
AT1G14250,,,1.7783457766263149
AT3G48343,,,1.7786893854756245
AT5G24770,,,1.7787355684741726
AT1G20700,TF,HB-WOX,1.7790930853768876
AT1G70760,,,1.779212562191283
AT2G32050,,,1.7802630653098777
AT2G45650,TF,MADS-MIKC,1.7805508962684171
AT1G68600,,,1.7805625372260567
AT5G60020,,,1.7806566794140524
AT1G08340,,,1.7807662259597214
AT4G01360,,,1.7808826770117456
AT1G30450,,,1.7810401154779374
AT5G61730,,,1.7812072589226686
AT2G29980,,,1.7813846910686848
AT1G49000,,,1.782207833552417
AT5G50380,,,1.782249025630802
AT3G05545,,,1.7831014298264585
AT4G10590,,,1.7831523606231383
AT5G10625,,,1.783331870373318
AT5G58070,,,1.7842376648657223
AT4G22970,,,1.7847398227751357
AT4G36110,,,1.7851593808398551
AT4G37770,,,1.7855426378442152
AT4G13000,,,1.7858935372830569
AT5G46280,,,1.786040574762688
AT4G28840,,,1.7864130135213994
AT2G37210,,,1.786651112391039
AT2G33380,,,1.78704463972467
AT5G48920,,,1.7871536709338884
AT1G27330,,,1.787302025094141
AT3G44550,,,1.7874946901271314
AT3G11402,,,1.7876045108791214
AT2G42800,,,1.7877155854215498
AT4G21120,,,1.7878765187854964
AT1G16400,,,1.7879433424765157
AT3G50570,,,1.788152028665956
AT1G67090,,,1.788555137643113
AT3G54830,,,1.7885843739083052
AT1G23840,,,1.7887150999676307
AT3G12150,,,1.7890162387340423
AT5G03204,,,1.789158999599356
AT3G13100,,,1.789177951146469
AT1G14540,,,1.78948607159186
AT2G43840,,,1.7895852007467246
AT3G55030,,,1.7897218765113991
AT1G64940,,,1.7897980041317922
AT5G56620,TF,NAC,1.7899540955208078
AT5G15240,,,1.790115548076197
AT4G16680,,,1.7901169057981743
AT5G64990,,,1.790214894382634
AT2G03210,,,1.7903795430559497
AT5G01350,,,1.7904770343120662
AT3G14370,,,1.790482371777981
AT1G02650,,,1.7907535029244612
AT2G44850,,,1.7907603820915232
AT5G38120,,,1.7909345948268818
AT3G43110,,,1.7909809602948914
AT4G23800,TR,HMG,1.791213184323172
AT5G15210,TF,zf-HD,1.791422718735031
AT3G23150,TR,Others,1.7914395850066183
AT2G04235,,,1.791834628165695
AT1G22230,,,1.792142596139031
AT1G70710,,,1.7921620934688482
AT1G50732,,,1.7923602804600378
AT1G67750,,,1.7925228816654917
AT2G47485,,,1.792534271369857
AT4G02330,,,1.7926898704636611
AT3G51960,TF,bZIP,1.7927296464711333
AT5G01420,,,1.7929052832345025
AT3G45680,,,1.792920086221477
AT2G23360,,,1.7930785745776001
AT3G51400,,,1.7935420808949747
AT2G26560,,,1.7935618401833895
AT4G14920,TR,PHD,1.793636596985787
AT3G60970,,,1.793755258660356
AT3G21510,,,1.7938454607424414
AT5G01015,,,1.793925555616112
AT1G63520,,,1.7939355245840285
AT5G66670,,,1.7941640883979089
AT5G59510,,,1.7943052987649706
AT1G10340,,,1.7943390620153623
AT2G34790,,,1.794367896212583
AT4G23600,,,1.794407553534288
AT5G57015,,,1.7944663300733774
AT5G44020,,,1.7949073168647074
AT5G13700,,,1.7953692616535981
AT3G18890,,,1.7954275847804173
AT1G52190,,,1.7957681011015991
AT4G13880,,,1.7959162144468723
AT5G26170,TF,WRKY,1.7960317397558179
AT5G67190,TF,AP2/ERF-ERF,1.796460297444341
AT4G16980,,,1.7964785194322017
AT1G66050,,,1.7968759030752597
AT2G21770,,,1.79691403717409
AT5G54400,,,1.7972914037465133
AT3G13210,,,1.7980823176770133
AT5G40020,,,1.7991286353244784
AT5G11300,,,1.7992581360991526
AT1G24996,,,1.7992778087721566
AT5G17900,,,1.7994537291188133
