AGI code,transcription (iTAK)_class,transcription (iTAK)_family,proteincontent_cv
AT4G16680,,,0.8582213731962238
AT5G22020,,,0.8582426663525778
AT2G20060,,,0.8584570632610286
AT1G30910,,,0.8584627499114957
AT5G01510,,,0.858487476903417
AT1G20450,,,0.8585216578535709
AT5G01220,,,0.8585559149778581
AT3G05040,,,0.8585821369794665
AT1G47578,,,0.8586288611159044
AT4G00730,TF,HB-HD-ZIP,0.8587308970343239
AT5G13270,,,0.8588505979534833
AT4G04770,,,0.858887164052294
AT3G10330,,,0.8588987663170626
AT3G12130,TF,C3H,0.8589874621129274
AT2G22120,,,0.8590023541442366
AT3G11880,,,0.8590909246019767
AT3G19910,,,0.8591327429201544
AT3G58840,,,0.8591893987837896
AT5G02800,,,0.8594153632011449
AT2G31750,,,0.859442526694595
AT3G20920,,,0.8594637819242994
AT3G09300,,,0.8595859023136142
AT1G13170,,,0.8597238268020816
AT3G02580,,,0.85981443458471
AT1G26750,,,0.8600481593305193
AT2G40630,,,0.8600977149057102
AT1G66150,,,0.8601109667177967
AT4G23330,,,0.8601310580685894
AT3G59100,,,0.8602578737074719
AT1G33040,,,0.860272900045523
AT4G17770,,,0.8603478610673435
AT5G44930,,,0.8604902676560222
AT3G56720,,,0.860581511270385
AT3G25470,,,0.8605877643774632
AT3G07570,,,0.8607020909972504
AT5G41760,,,0.8607236431674031
AT5G05100,,,0.8608082334710343
AT5G20130,,,0.8608627190445749
AT1G77300,TR,SET,0.8608849979750994
AT4G00240,,,0.8608936876017184
AT1G71010,,,0.8609269934219848
AT2G47210,,,0.8609504447538167
AT2G17760,,,0.8609867504482631
AT4G32570,TF,Tify,0.8610256272900282
ATCG00670,,,0.8611245175654781
AT1G20270,,,0.8613199678289263
AT3G60180,,,0.8614302466185284
AT4G33110,,,0.8615093217957932
AT5G54960,,,0.8615122460255351
AT1G61380,,,0.8615220220448998
AT5G65240,,,0.8618763604643909
AT5G01340,,,0.8619048236920543
AT5G05870,,,0.8619066968322949
AT5G22050,,,0.8620973859677254
AT1G30270,,,0.8622001065317236
AT3G25580,,,0.8622822328204452
AT1G63430,,,0.8623713625760838
AT2G17560,TR,HMG,0.8623949894552114
AT1G49880,,,0.8627067222504428
AT2G46920,,,0.8627374212274362
AT5G47760,,,0.8628693809934215
AT2G32150,,,0.862916642211124
AT1G58360,,,0.8629882532446965
AT4G28990,,,0.8630115504641048
AT5G11390,,,0.8631470289663035
AT1G53050,,,0.8632460430797226
AT3G24440,,,0.8632485776152322
AT3G08850,,,0.863266307004223
AT1G65720,,,0.8633461410673583
AT5G02740,,,0.8635565318189788
AT5G35180,,,0.8636574409767269
AT1G48320,,,0.8636885900828393
AT3G09100,,,0.8636966205083714
AT5G48570,,,0.8637184784891813
AT4G35050,,,0.8637421473446427
AT3G01460,TR,PHD,0.8637599749034028
AT5G56500,,,0.8638538992051447
AT5G02840,TF,MYB-related,0.8642337221216263
AT1G08450,,,0.8642440169508605
AT5G16400,,,0.8643891872759304
AT1G11760,,,0.8648375413252717
AT4G14510,,,0.8649181622312129
AT3G26060,,,0.8650306112844246
AT2G31340,,,0.8651041224777655
AT2G33740,,,0.8652066892938839
AT4G27520,,,0.8652702118515544
AT1G07240,,,0.865273053537763
AT3G10690,,,0.8654481709229784
AT5G64560,,,0.8655662888112555
AT4G00330,,,0.8656302940411181
AT1G64990,,,0.8656456328673845
AT5G37720,,,0.8657232072352204
AT1G13090,,,0.8658253370569029
AT5G35790,,,0.8658382396678967
AT5G06420,TF,C3H,0.8658936574973103
AT5G27395,,,0.8659084477215345
AT1G49540,,,0.8659898836109773
AT5G65110,,,0.8663648604067261
AT1G76180,,,0.8663916842755401
AT2G18760,TR,SNF2,0.8664872026761111
AT3G26115,,,0.8665089827443204
AT1G27170,,,0.8665522284208653
AT1G64880,,,0.8665808964027144
AT1G53580,,,0.8668026436966983
AT1G66350,TF,GRAS,0.8668539066110563
AT5G54800,,,0.8669466133022048
AT3G10270,,,0.8669759345111555
AT1G59990,,,0.8669770859968405
AT1G19350,TF,BES1,0.8669899598331938
AT3G59870,,,0.8670816459963069
AT3G55450,,,0.8672756230896869
AT1G71100,,,0.867293681234368
AT3G04970,,,0.8673709645792412
AT1G58030,,,0.8674292146278408
AT5G63200,,,0.867651422759061
AT5G35400,,,0.8677135216233015
AT4G31810,,,0.8678553122167506
AT3G09180,,,0.8678762243557657
AT1G51600,TF,C2C2-GATA,0.8679614973461409
AT1G73240,,,0.868095145894587
AT1G48920,,,0.8683078860750564
AT2G29730,,,0.8683992953678834
AT4G19510,,,0.8685018733049212
AT2G15240,,,0.8686603112889296
AT1G10870,,,0.8686861551268276
AT4G21060,,,0.8687122590273048
AT1G05230,,,0.8687987023929772
AT1G55490,,,0.8689416541619962
AT3G55120,,,0.8690989074491562
AT3G21760,,,0.8692930209556285
AT4G03250,TF,HB-other,0.8696005110653681
AT4G34180,,,0.8696182140298179
AT5G15870,,,0.8697668076326311
AT4G37550,,,0.8698549524220595
AT5G52280,,,0.8698566143302244
AT5G16000,,,0.8698844077395612
AT5G50375,,,0.8699324327533078
AT3G54850,,,0.8701852293578817
AT5G55480,,,0.8702504830502287
AT5G13310,,,0.870286459260553
AT4G21100,,,0.8703695016827608
AT4G08940,,,0.8706324264977803
AT1G11280,,,0.8706461767245427
AT5G56630,,,0.870654932640205
AT1G21680,,,0.8706596044016807
AT3G14690,,,0.87075391962926
AT5G49880,,,0.8707735819952531
AT2G21320,TR,Others,0.8707755581160175
AT2G29420,,,0.8708950867754065
AT1G11320,,,0.8709253503728281
AT4G16130,,,0.8711729561012865
AT1G50420,TF,GRAS,0.8711735730193861
AT5G49945,,,0.8712270759214376
AT2G40540,,,0.8713495330298419
AT1G05850,,,0.8713561037036306
AT1G07110,,,0.8713954046254395
AT5G56740,TR,GNAT,0.8715044952374146
AT1G14990,,,0.8715104031110957
AT1G07980,TF,NF-YC,0.8717485020736497
AT1G23260,,,0.8718832948731826
AT3G32940,,,0.872205735558701
AT1G11260,,,0.8722842984137824
AT5G04520,,,0.8725047012090169
AT1G33360,,,0.8726155094907075
AT3G46640,TF,GARP-G2-like,0.8726813084678962
AT4G17010,,,0.8729164279753279
AT4G26430,,,0.8729750897331365
AT5G51290,,,0.8729956916685973
AT1G79440,,,0.8730576212662688
AT5G13760,,,0.8730795172755406
AT3G63190,,,0.8732026755346977
AT5G21105,,,0.873202938119375
AT5G63670,,,0.8733132473540834
AT3G05625,,,0.8733261231206704
AT5G08710,,,0.8733689203233912
AT1G05460,,,0.8733783502561419
AT4G11640,,,0.8736926058877587
AT5G48300,,,0.8737105668814976
AT3G21820,TR,SET,0.8738038392628383
AT3G06190,TR,TRAF,0.8738755093528852
AT3G16000,,,0.8739703965438691
AT2G19950,,,0.8740063700563473
AT4G38520,,,0.8740410207372462
AT1G29800,,,0.874048413942636
AT1G32090,,,0.8741327819958039
AT3G26310,,,0.874174155745357
AT5G54930,,,0.874249831275857
AT3G48800,,,0.8742726527440721
AT5G42390,,,0.8744323652861653
AT1G80230,,,0.8744355094999701
AT3G17350,,,0.8745183817404205
AT3G47700,,,0.8745223618652549
AT1G76270,,,0.8745241653984869
AT1G59970,,,0.8746296282360098
AT4G38710,,,0.8748276240877163
AT2G23820,,,0.8748888716877541
AT5G47660,TF,Trihelix,0.8753618630723017
AT1G01050,,,0.8755672389704829
AT2G44310,,,0.8756407214564582
AT3G08710,,,0.8758214693237448
AT3G46530,,,0.8759009548262396
AT4G32915,,,0.8759299566135503
AT3G03610,,,0.8760702558511784
AT5G52530,,,0.8762877105505039
AT3G25660,,,0.8763974273292471
AT3G60590,,,0.876405717089219
AT5G11720,,,0.8764785769137592
AT4G37590,,,0.8766383321926754
AT1G15400,,,0.8767187132115226
AT3G57880,,,0.8768737387401031
AT4G19410,,,0.8768793137190086
AT4G00355,,,0.8769570777193846
AT4G04750,,,0.877040249291453
AT1G78040,,,0.8771777359257309
AT5G46190,,,0.8773232222142875
AT5G03530,,,0.8774369871281952
AT1G35510,,,0.8774533911947588
AT1G10050,,,0.8774614103249626
AT4G14210,,,0.8774894444970646
AT1G80720,,,0.8775470177692478
AT5G20000,,,0.8775966428789282
AT5G60960,,,0.8777757375049319
AT2G06850,,,0.877898328001816
AT2G30490,,,0.8780045158142897
AT3G60030,TF,SBP,0.8781166704113998
AT2G44065,,,0.8783096327600581
AT2G38310,,,0.878658522355273
AT5G48930,,,0.878783256765999
AT3G13290,,,0.8788961605373062
AT4G30340,,,0.8789171909992037
AT3G14080,,,0.8791069624370114
AT2G42320,,,0.8793637111525954
AT1G13220,,,0.8794032538328977
AT4G16770,,,0.8794944982751386
AT3G48820,,,0.8796467369398069
AT1G30090,,,0.8797770882183678
AT5G57830,,,0.8797929129702357
AT4G17060,,,0.8798031583541327
AT5G56940,,,0.8799106536647594
AT3G16290,,,0.8799558367716867
AT1G42540,,,0.8801389917837442
AT1G58100,TF,TCP,0.8801660139170145
AT1G78700,TF,BES1,0.8803111169918506
AT3G59810,,,0.8805483679049112
AT3G16780,,,0.8806126111227667
AT5G10620,,,0.8806230165971424
AT3G17780,,,0.8807392976853271
AT2G41060,,,0.8808016772818339
AT3G60210,,,0.8809565797189074
AT5G64670,,,0.8809747202738165
AT3G12700,,,0.8809990560064376
AT2G43540,,,0.8810418546937704
AT2G41945,,,0.881045110046116
AT3G58110,,,0.8810456794013247
AT3G15420,,,0.8812649826241964
AT5G39600,,,0.8814994768746679
AT1G80420,,,0.8816178098538358
AT1G77122,,,0.8818146040727728
AT5G67150,,,0.8824460960167458
AT4G35490,,,0.882455086428399
AT5G50400,,,0.8824686843528987
AT5G03610,,,0.8827188375929742
AT2G36410,,,0.8827355204128854
AT3G49990,,,0.8828236731542816
AT1G52760,,,0.8828415417504634
AT4G37870,,,0.8833444955853487
AT3G18210,,,0.8836006454460443
AT5G12890,,,0.8838984408574667
AT2G30260,,,0.8839202741580304
AT3G25640,,,0.8839862652792362
AT1G72810,,,0.8843958283425692
AT4G36790,,,0.8844929780645447
AT1G21065,,,0.8844952772511593
AT2G47710,,,0.8845556502018919
AT2G42500,,,0.8845591422880249
AT3G18240,,,0.8846173332849094
AT1G06430,,,0.884663060817095
AT3G13620,,,0.8846680866299437
AT3G29130,,,0.8848646765218757
AT3G59390,,,0.8848705961013332
AT3G60150,,,0.8848992181042576
AT2G21590,,,0.8849119682850526
AT5G54660,,,0.8853286366139963
AT3G09410,,,0.8856864853345293
AT1G56290,,,0.8857540751373556
AT2G16090,,,0.8859332839146923
AT1G78300,,,0.8862490463272698
AT1G72990,,,0.8863068242732484
AT3G21750,,,0.8863179824966186
AT2G27580,,,0.8863490716641009
AT3G06510,,,0.8864905896344583
AT1G72790,,,0.8866273472576315
AT2G20340,,,0.8866893759344566
AT1G28010,,,0.8869869112423824
AT1G50140,,,0.8870011659013014
AT2G31390,,,0.8871061567322817
AT2G17640,,,0.8871098347155361
AT5G10470,,,0.8871569508836059
AT3G26370,,,0.8872394719529993
AT2G32170,,,0.8873748351215379
AT5G50900,,,0.8873780710044477
AT2G40940,,,0.8874573790374422
AT1G43670,,,0.8875349074719403
AT2G42130,,,0.8876269411521359
AT4G21790,,,0.8876749730619758
AT4G19185,,,0.8876877683604861
AT1G32580,,,0.8878229351345807
AT3G01790,,,0.8879451696390323
AT1G69700,,,0.8879768094119085
AT1G64430,,,0.8880171136648387
AT1G03380,,,0.8882008757928522
AT5G47320,,,0.8885732010891657
AT3G12780,,,0.8887055484966028
AT1G69030,,,0.8888154217051586
AT2G28000,,,0.8888216869072603
AT5G10070,,,0.8888385808448171
AT3G51430,,,0.8889078930073434
AT4G03190,,,0.8889978235620905
AT5G18610,,,0.8892986202392703
AT2G33620,,,0.8895745736895234
AT4G17900,TF,PLATZ,0.8898820752376598
AT4G10480,,,0.8899447986087344
AT1G30200,,,0.8899937261772576
AT1G72160,,,0.8901083750094039
AT4G35040,TF,bZIP,0.8903577897119905
AT3G01590,,,0.8904498329550539
AT1G04985,,,0.8904724739155396
AT1G59760,,,0.8905590684029464
AT5G09920,,,0.8905598202779568
AT1G18030,,,0.8905733119551545
AT5G16760,,,0.8907448596536602
AT4G23760,,,0.8908177166172592
AT5G64600,,,0.890872882250378
AT1G74210,,,0.8909468956128055
AT4G27595,,,0.891116316120511
AT2G27790,,,0.8911482201598137
AT1G15390,,,0.8912938890648955
AT4G00440,,,0.8913068060977342
AT1G11400,,,0.8913173366970304
AT2G19560,,,0.8913357500753757
AT3G19895,,,0.8914982508245994
AT4G04850,,,0.8915013486542025
AT5G64260,,,0.8917009610013857
AT3G15770,,,0.8917109645227729
AT1G61570,,,0.8918650451502983
AT1G75080,TF,BES1,0.8920028444786148
AT1G05520,,,0.8920835563168726
AT2G37660,,,0.8921456501101633
AT3G17910,,,0.8921875187493077
AT2G34680,,,0.8923203013314635
AT4G09630,,,0.8925591792123864
AT4G21470,,,0.8927002630010796
AT5G40930,,,0.8927737105827707
AT1G05055,,,0.8928366474065427
AT2G39050,,,0.8928547446029722
AT4G23500,,,0.893260903759808
AT5G67220,,,0.8932919513628377
AT5G56140,,,0.8933943210186542
AT5G08500,,,0.8935544121332152
AT2G02050,,,0.8938238330882665
AT5G07030,,,0.8938978596449163
AT1G64740,,,0.8942826494907854
AT5G62290,,,0.8943353839477536
AT5G09850,TR,IWS1,0.8943660639432748
AT4G03390,,,0.8943759492123311
AT1G31940,,,0.8945244756735554
AT5G64570,,,0.8946480524205422
AT3G16470,,,0.8946653417219709
AT3G60410,,,0.8946667261167183
AT3G14720,,,0.894681179969238
AT2G40765,,,0.8947083179186974
AT1G32810,,,0.8948343403935746
AT1G70550,,,0.8949362496720603
AT4G30600,,,0.8951605676232823
AT1G43580,,,0.8951741439382612
AT4G36720,,,0.8951940132744967
AT1G03440,,,0.8952641075796082
AT1G74250,TF,C2H2,0.8953445066230203
AT1G79470,,,0.8953481238837606
AT2G27285,,,0.8954745386584162
AT5G49940,,,0.8957041870012694
AT5G64930,,,0.8958612374747159
AT5G49660,,,0.8959811820744947
AT5G41190,,,0.8960039165610532
ATCG00710,,,0.8960545584483826
AT2G48010,,,0.896055954776733
AT2G40880,,,0.8961829001399102
AT3G49370,,,0.8962965556484914
AT1G68730,,,0.8963281824499763
AT5G42810,,,0.8964589493598994
AT3G15710,,,0.8964855815935323
AT1G22750,,,0.8966100894864004
AT5G64480,,,0.8966155968056635
AT4G01860,,,0.8966924828035086
AT1G29250,,,0.8967339622662771
AT3G18160,,,0.8967997253142316
AT1G19240,,,0.896888060448444
AT3G62450,,,0.8968980636476586
AT2G40110,,,0.8969156466024581
AT1G48600,,,0.8970511244481799
AT5G57940,,,0.8970720276203974
AT2G16365,,,0.8972389540207726
AT3G54200,,,0.8973098425051435
AT5G22650,,,0.8976976964393045
AT2G34190,,,0.8977584955927542
AT3G07770,,,0.8977632272588401
AT4G24670,,,0.8977974551289528
AT3G25040,,,0.8978333057365664
AT1G50240,,,0.8978546178645943
AT5G12950,,,0.8981546116567236
AT3G01690,,,0.8983730810436512
AT2G32710,,,0.8984961836838855
AT4G31410,,,0.8985570171241326
AT3G29400,,,0.8987483558279926
AT1G23890,,,0.8987792268357087
AT4G10070,,,0.8989241581427829
AT2G19580,,,0.8989485740836711
AT1G72420,,,0.8989664556832949
AT5G15320,,,0.8990708865844828
AT2G47980,,,0.8990903045589873
AT1G15810,,,0.899322095513133
AT3G59290,,,0.8993663992552632
AT3G12760,,,0.8998351282616361
AT5G40610,,,0.8998495927030914
AT5G58510,,,0.8999945987546641
AT3G52180,,,0.9001055700822503
AT5G57140,,,0.9001280735371302
AT2G29360,,,0.9002465731990006
AT1G67280,,,0.9004547803141555
AT5G51410,,,0.900651608118549
AT5G23535,,,0.9008530901622973
AT1G14710,,,0.9008621060498441
AT1G23360,,,0.901148750743321
AT4G33420,,,0.9011659437962736
AT3G59630,,,0.9013528044735402
AT1G15290,,,0.9013564814929393
AT1G16810,,,0.9015066120912231
AT1G17340,,,0.9015543433375007
AT3G43800,,,0.9016768485047354
AT2G23090,,,0.9017183548571599
AT3G11750,,,0.9017970137662608
AT1G48200,,,0.901948177244835
AT1G09210,,,0.9019706522717775
AT5G39830,,,0.9023237463239917
AT4G08960,,,0.9023552053967355
AT4G10030,,,0.9023998873850322
AT5G05550,TF,Trihelix,0.9024128593741961
AT5G35910,,,0.9024219619331922
AT1G71750,,,0.9027604183379753
AT1G31020,,,0.9027901762120917
AT2G22400,,,0.9029340322595228
AT1G13900,,,0.9030444674150689
AT4G34260,,,0.9030746939452826
AT2G30410,,,0.9032340326830678
AT2G19640,TR,SET,0.903249566419416
AT1G19880,,,0.9036508614566314
AT4G17615,,,0.9036962889846576
AT2G30470,TF,B3,0.9037407138864239
AT3G04580,TR,Others,0.9038065828226239
AT1G64440,,,0.9038102191368507
AT5G42050,,,0.9038246642716828
AT1G51580,,,0.9039062853708317
AT5G26850,,,0.9039594858935964
AT1G78200,,,0.9039874404108704
AT1G14840,,,0.9039906051673594
AT3G54030,,,0.9040660385092942
AT4G03260,,,0.9040896628967374
AT1G68660,,,0.9043656270555311
AT1G76060,,,0.9044416786751506
AT5G05480,,,0.9045795399287028
AT4G14615,,,0.9047789084796549
AT3G20100,,,0.904796145595062
AT5G03660,,,0.9048125858209611
AT2G20950,,,0.9050846605024551
AT3G10300,,,0.9051345016239726
AT5G19840,,,0.9053484565335738
AT2G41040,TF,C2H2,0.9055274963762443
AT1G07040,,,0.9055282368118807
AT4G33500,,,0.9061408234022166
AT5G10490,,,0.9061878301847126
AT3G06860,,,0.906234599438958
AT2G25740,,,0.9062697748775166
AT1G22270,,,0.9062836392888901
AT3G54610,TR,GNAT,0.9063849036173427
AT1G09390,,,0.9064713924553065
AT3G22890,,,0.9065006489378473
AT1G27000,,,0.9065581614925932
AT3G05990,,,0.9065743448863907
AT3G12090,,,0.9065997924449694
AT2G48060,,,0.9066226767902835
AT3G55980,TF,C3H,0.9067548086145059
AT5G59960,,,0.9070399514100238
AT5G67580,TF,MYB-related,0.9070899563327978
AT1G74680,,,0.9074508271002751
AT5G23580,,,0.9076180249680867
AT4G36290,,,0.9076631543521693
AT5G18650,,,0.9078392219317508
AT3G10870,,,0.9078937923034591
AT1G70530,,,0.9079366203549425
AT1G13380,,,0.907947978673106
AT1G06570,,,0.9081459501934512
AT5G17610,,,0.9082011198719517
AT2G16780,,,0.9082515237498416
AT1G72130,,,0.9083279794385576
AT4G10430,,,0.9083748154763305
AT3G49310,,,0.9084678752913089
AT1G06840,,,0.9085184949592907
AT4G10120,,,0.9087240611099331
AT4G25880,,,0.9087823251584307
AT3G53760,,,0.908981776375469
AT4G18372,,,0.9090374872929684
AT3G48430,TF,C2H2,0.9090931401742327
AT3G52170,,,0.9092194732356297
AT4G01610,,,0.9093101585114771
AT5G23390,,,0.9095597148427031
AT2G25610,,,0.9095828176197498
AT1G56230,,,0.9097473215091294
AT3G08760,,,0.9099738447828513
AT4G13270,,,0.9100228271615249
AT3G61770,,,0.9103222902151158
AT5G24760,,,0.9103438857271788
AT1G04870,,,0.9105075374091804
AT4G14680,,,0.9107462042372282
AT4G29240,,,0.9107620165228688
AT4G29790,,,0.9107702184239722
AT3G07650,TF,C2C2-CO-like,0.9108282097419187
AT2G37080,,,0.9109765993494079
AT5G40660,,,0.9110907329641736
AT1G70600,,,0.9113050748477983
AT3G18580,,,0.9113808148560217
AT1G48520,,,0.9114755737513799
AT2G21385,,,0.911600238458843
AT1G27130,,,0.911628767645664
AT4G32050,,,0.9117833568699182
AT1G65985,,,0.9119809894876868
AT1G09750,,,0.9120503564397524
AT4G05150,,,0.9123503402697386
AT1G56040,,,0.9123982812296505
AT3G19740,,,0.9125209520134911
AT1G69790,,,0.9126175478084378
AT2G19540,,,0.9128847866692086
AT5G65180,,,0.9129429373761642
AT5G21010,,,0.913012306084676
AT5G15540,,,0.9130692274669302
AT3G22980,,,0.9133607075878608
AT1G22840,,,0.9135174134134582
AT1G16800,,,0.9137990540227585
AT1G49950,TF,MYB-related,0.9139479546656711
AT5G38990,,,0.9144492418746812
AT1G02780,,,0.9145097670861486
AT5G41620,,,0.9145800058949286
AT4G32660,,,0.9146425719034607
AT4G01120,TF,bZIP,0.9147273127891712
AT1G12780,,,0.9147924261751519
AT3G63070,,,0.9148787374691075
AT2G19710,,,0.9148803609692957
AT2G46225,,,0.9149367687834588
AT4G28070,,,0.9149466297833587
AT1G31420,,,0.9150057719115677
AT2G44490,,,0.9151129242384576
AT4G00026,,,0.9151371808501458
AT1G66130,,,0.9151919017803587
AT4G02940,,,0.9152687439960854
AT1G22180,,,0.915357411721746
AT2G45170,,,0.9154050471601587
AT1G73380,,,0.9155162054577908
AT3G60500,,,0.9155413062884389
AT1G60670,,,0.9155713435987095
AT2G31440,,,0.9156089276983044
AT2G44650,,,0.9156107676568204
AT2G31800,,,0.9156804129932765
AT3G26580,,,0.9157021104820913
AT3G02190,,,0.9157647437192444
AT2G17110,,,0.9157845943753726
AT5G64760,,,0.9158552648207402
AT2G05630,,,0.915937091346137
AT1G07720,,,0.9160945746877504
AT5G09960,,,0.9161321949882435
AT1G78680,,,0.9161507365807241
AT5G63380,,,0.9161700970994485
AT2G34460,,,0.91619858073089
AT4G02150,,,0.9162087584508359
AT4G10920,TR,Coactivator p15,0.9162317334950496
AT5G03220,TR,MED7,0.9163080551779625
AT5G04240,TF,C2H2,0.9163673737898486
AT5G51890,,,0.9164629006746102
AT4G30720,,,0.9164711048072768
AT2G25570,,,0.9165681880595549
AT5G08270,,,0.916695871594089
AT1G19230,,,0.9167578405825473
AT5G44730,,,0.9169848378005377
AT4G08480,,,0.916990647749336
AT4G20360,,,0.9170258908873579
AT3G05380,,,0.9170696585832073
AT2G38330,,,0.9170911473730063
AT1G54350,,,0.9172638102757983
AT5G19480,,,0.9174773871722957
AT1G15740,,,0.9175658824396822
AT5G48340,,,0.9175681734273442
AT3G17465,,,0.9179000141575995
AT4G13430,,,0.9179624167640724
AT5G01210,,,0.918056765104375
AT2G42570,,,0.9181818676839657
AT2G41630,,,0.9183854847875483
AT1G07440,,,0.9184379214900906
AT5G23070,,,0.9186113248852155
AT4G38960,TR,Others,0.918635276101879
AT2G17510,,,0.91912262983445
AT1G52280,,,0.9191618128653646
AT2G40890,,,0.9191989030246543
AT2G16960,,,0.9192928228628822
AT3G02710,,,0.9193080456782938
AT5G41140,,,0.9193106141374348
AT1G24040,TR,GNAT,0.9196785272853927
AT3G16260,,,0.9197504365940272
AT1G03445,,,0.919833536760627
AT1G17750,,,0.9199165416765196
AT4G15030,,,0.9199869409306449
AT1G52370,,,0.9200281776246718
AT5G59900,,,0.9200336477663229
AT5G64360,,,0.920196448650851
AT2G16900,,,0.9204681709458902
AT5G59700,,,0.9207315753993247
ATCG00040,,,0.9207501899478825
AT5G38220,,,0.9212919634488637
AT1G60770,,,0.921302310556393
AT4G31115,,,0.921375224977579
AT3G55160,,,0.9213767712588216
AT1G06190,,,0.9214311877653979
AT1G60990,,,0.9215359863129332
AT1G56050,,,0.9216658545218275
AT3G11730,,,0.9219256860517866
AT5G60590,,,0.9220676407070824
AT5G41360,,,0.9221137645777242
AT1G68680,,,0.9222260212168828
AT2G30980,,,0.9223183526304395
AT2G24020,,,0.9223306809262539
AT5G67170,,,0.9223669836352275
AT4G33950,,,0.9225131229376144
AT1G32220,,,0.9225789136335122
AT4G28660,,,0.9225793854556266
AT2G42040,,,0.9226249557221678
AT1G50250,,,0.9227773754078179
AT3G02130,,,0.9228342920368363
AT1G77930,,,0.9228468826641119
AT2G25830,,,0.9230339940986041
AT3G11030,,,0.9233576493902339
AT5G48120,,,0.923404405019508
AT3G05350,,,0.9234729782394133
AT2G18860,,,0.9234841025725493
AT3G22845,,,0.923484645102182
AT5G26570,,,0.9235420634153076
AT1G64720,,,0.9235627073486936
AT3G19680,,,0.9236126217916896
AT2G20890,,,0.9236666142187925
AT5G67490,,,0.9236949403068416
AT3G17330,,,0.9237222763396858
AT1G49510,,,0.9238423688713464
AT3G22850,,,0.9238642802394016
AT1G27050,,,0.9239711090016053
AT1G23020,,,0.9241891791361008
AT4G13650,,,0.9243657287664548
AT3G49880,,,0.92449657216677
ATMG01360,,,0.9246427246177847
AT5G01500,,,0.9246431692688093
AT2G39010,,,0.9247117952735798
AT1G06790,,,0.924761013085151
AT4G17085,,,0.9247741998003691
AT5G51370,,,0.924854486896288
AT4G25150,,,0.9249177775531684
AT4G25620,,,0.9250981013980035
AT5G27030,,,0.9251629849393264
AT5G63640,,,0.9252218427433804
AT1G15230,,,0.9252790509322639
AT5G17660,,,0.9253560958293132
AT5G20250,,,0.925380929958887
AT1G01550,,,0.9253988777270483
AT5G15570,,,0.9255383974448754
AT4G30690,,,0.9255795022431673
AT1G03210,,,0.925633746264862
AT3G19640,,,0.9256888284604499
AT1G08570,,,0.9257013034999892
AT4G02195,,,0.9259726089131683
AT1G18460,,,0.9260455530113253
AT1G08140,,,0.9261369879144807
AT3G58830,,,0.9262221519173867
AT5G52440,,,0.9262441021575399
AT4G36530,,,0.9264961827851116
AT4G36910,,,0.9265999560587939
AT1G26690,,,0.9266602825534804
AT5G03470,,,0.9267453027255507
AT5G08190,TF,NF-YB,0.926813766151822
AT3G26810,,,0.9269250779093522
AT4G09580,,,0.9270532538854581
AT4G27585,,,0.9275994534828133
AT5G17570,,,0.9277862872455446
AT4G33120,,,0.9280983364833373
AT1G58080,,,0.9281015862749413
AT1G01490,,,0.928172918030972
AT3G46610,,,0.9283616779056847
AT2G24150,,,0.9287089387480215
AT3G57870,,,0.9289962957079021
AT5G07890,,,0.9290053464562583
AT5G48880,,,0.9291126557073389
AT3G53420,,,0.9293691683592172
AT4G28210,,,0.9294492940328876
AT3G46940,,,0.929630526480279
AT1G74640,,,0.9296929833500964
AT1G26670,,,0.9297540767725072
AT1G14300,,,0.9298141705957652
AT5G61560,,,0.9298521019307725
AT1G07210,,,0.9300470162685265
AT1G14340,,,0.9300577842756168
AT3G20330,,,0.9301057984113764
AT5G35735,,,0.9301111059677997
AT5G63970,,,0.930159257836278
AT2G33580,,,0.9303434243019548
AT2G37570,,,0.930436147979708
AT5G53070,,,0.9304633687225609
AT3G10840,,,0.9304727597795025
AT3G55380,,,0.930499441261972
AT3G12370,,,0.9305927777990868
AT1G21900,,,0.93066572311664
AT5G04850,,,0.9306672057307847
AT3G51510,,,0.9307235880610547
AT1G35660,,,0.9307355596968347
AT1G17650,,,0.9307390294450427
AT1G03160,,,0.9307698083578334
AT3G57490,,,0.9308124639364824
AT4G01050,,,0.9308175955792446
AT5G35410,,,0.930909576464529
AT1G29965,,,0.9309164649626449
AT1G33060,TF,NAC,0.9309534774656663
AT4G25960,,,0.9310206185757819
AT1G70580,,,0.931196179946538
AT4G39860,,,0.9312740056378557
AT4G36680,,,0.93129039363525
AT1G70620,,,0.9313562775519703
AT5G08260,,,0.9315089183723723
AT5G45600,,,0.9316821152897319
AT3G14110,,,0.9317004770937047
AT2G23810,,,0.9318054084394657
AT4G15640,,,0.9318065277831253
AT1G54360,,,0.932085699800843
AT5G01530,,,0.9321611228242508
AT4G35760,,,0.9323005500335197
AT1G06690,,,0.9323861775477871
AT4G34730,,,0.932445595874938
AT1G77720,,,0.9324858475873088
AT1G48650,,,0.9326105809014636
AT5G47830,,,0.9326219089948359
AT1G73080,,,0.9326238676077856
AT2G34880,TR,Jumonji,0.9326883404805203
AT3G07565,,,0.9326929681957296
AT3G22425,,,0.9327917013960506
AT1G25290,,,0.9328775979333858
AT1G12410,,,0.9329034574893249
AT4G02330,,,0.9329933218009526
AT4G14910,,,0.9330895918072081
AT1G66740,,,0.9332768929182238
AT1G44350,,,0.9332850992349969
AT3G62110,,,0.9334887274282073
AT2G22010,,,0.933507355664473
